Origin,Original_Sentence,Generated_Sentence,BLEU_Score,Label,Tag,logic_words
Synthetic,"If the crocodile is not short, then Alan is not thin.","If Alan is thin, a crocodile will be short.",8.838042213,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not short, then Alan is not thin.",Alan isn't thin if the crocodiles are short.,4.67254593,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is thin, then the bear is tiny.","If the bear isn't tiny, the crocodile isn't thin.",10.07470808,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is thin, then the bear is tiny.","If the crocodiles weren't thin, the bears would be tiny.",10.22400368,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not thin, then Harry is small.","If Harry wasn't small, the crocodiles would be thin.",5.024584978,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not thin, then Harry is small.",Harry would be small if the crocodiles were thin.,5.137253268,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is little, then the snake is little.","If a crocodile isn't little, then a snake is little.",27.37928562,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not little, then Dave is not dull.","If Dave is dull, the crocodile is little.",17.30321627,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not little, then Dave is not dull.",Dave isn't dull if the crocodiles are little.,4.67254593,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is tiny, then the snake is small.",Crocodiles aren't tiny unless snakes are small.,7.603985612,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is tiny, then the snake is small.","If a crocodile isn't tiny, then a snake is small.",27.37928562,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not tiny, then Harry is not sleepy.","If Harry was sleeping, the crocodile would have been tiny.",8.523278832,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not tiny, then Harry is not sleepy.","If the crocodiles were tiny, Harry wouldn't be sleepy.",11.1212347,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is wealthy, then Alan is not round.",The crocodile wouldn't be wealthy if Alan was round.,8.516593019,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is wealthy, then Alan is not round.",Alan wouldn't be round if the crocodile wasn't wealthy.,7.474875887,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not wealthy, then the bear is huge.","If bears aren't huge, crocodiles are wealthy.",4.67254593,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not wealthy, then the bear is huge.","If a crocodile were wealthy, the bear would be huge.",11.59805053,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is poor, then Anne is small.","If Anne wasn't small, a crocodile wouldn't be poor.",4.274580923,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is poor, then Anne is small.",Anne would be small if the crocodiles weren't poor.,5.063996507,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not poor, then the squirrel is not kind.","If squirrels were kind, the crocodiles would be poor.",4.465474093,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not poor, then the squirrel is not kind.","If the crocodiles were poor, squirrels wouldn't be kind.",9.908525715,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is dull, then Bob is quiet.",The crocodiles wouldn't be dull without Bob quiet.,8.913765521,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is dull, then Bob is quiet.",Bob would be quiet if the crocodiles weren't dull.,5.063996507,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not dull, then the dinosaur is rough.",Crocodiles are dull if the dinosaurs aren't rough.,7.431878015,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not dull, then the dinosaur is rough.",The dinosaurs would be rough if the crocodiles were dull.,4.419021106,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is rough, then the crocodile is not clever.","If the crocodiles were clever, they wouldn't be rough.",8.130850858,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is rough, then the crocodile is not clever.",Crocodiles aren't clever if they're not rough.,4.40630634,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not rough, then the lion is not awful.",Crocodiles are rough when lions are awful.,5.773772067,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not rough, then the lion is not awful.",Lions are not awful when crocodiles are rough.,6.50612409,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is bad, then Gary is tiny.","If Gary wasn't tiny, the crocodile wouldn't be so bad.",6.917184228,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is bad, then Gary is tiny.",If the crocodile wasn't bad Gary would have been tiny.,15.72780094,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not bad, then the dog is lazy.",Crocodiles are bad if the dog isn't lazy.,9.345091861,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not bad, then the dog is lazy.","If a crocodile is bad, the dog is lazy.",38.49742634,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is sad, then Bob is not beautiful.","If Bob was beautiful, it wouldn't be a sad crocodile.",4.619215105,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is sad, then Bob is not beautiful.",Bob isn't beautiful unless the crocodiles are sad.,5.117229509,0,Contraposition law,"if,then"
Synthetic,"If the crocodile is not sad, then Anne is not big.","If Anne was big, the crocodiles would have been sad.",5.067971915,1,Contraposition law,"if,then"
Synthetic,"If the crocodile is not sad, then Anne is not big.","If the crocodiles were sad, Anne wouldn't be big.",11.1212347,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is kind, then Gary is beautiful.","If Gary wasn't beautiful, the dinosaurs wouldn't be kind.",4.274580923,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is kind, then Gary is beautiful.",Gary would be beautiful without the dinosaurs being kind.,5.677542911,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not kind, then the dinosaur is not clever.","If the dinosaurs were clever, they would be kind.",7.510002314,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is quiet, then the mouse is reckless.",The dinosaurs wouldn't be quiet if the mouse wasn't reckless.,7.859438682,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is quiet, then the mouse is reckless.","If dinosaurs weren't quiet, the mouse would have been reckless.",10.22400368,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not quiet, then Anne is wealthy.","If Anne wasn't wealthy, dinosaurs would be quiet.",5.30015669,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not quiet, then Anne is wealthy.","If the dinosaurs were quiet, Anne would be wealthy.",12.32025552,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is round, then Bob is not dull.","If Bob is dull, the dinosaurs won't be round.",8.737167852,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is round, then Bob is not dull.",Bob wouldn't be dull if the dinosaur wasn't round.,7.474875887,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not round, then the lion is not little.","If the lion was little, the dinosaurs would have been round.",9.621015409,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not round, then the lion is not little.",The lion isn't little if the dinosaurs are round.,4.286580498,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is nice, then Charlie is not sad.","If Charlie is sad, then dinosaurs aren't nice.",11.39077803,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is nice, then Charlie is not sad.",Charlie isn't sad if the dinosaurs aren't nice.,4.619215105,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not nice, then the cat is not wealthy.","If cats are wealthy, dinosaurs are nice.",4.090508964,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not nice, then the cat is not wealthy.","If dinosaurs were nice, cats wouldn't be wealthy.",8.573160996,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is smart, then Alan is tired.","If Alan isn't tired, the dinosaurs aren't smart.",4.619215105,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is smart, then Alan is tired.",Alan is tired of being a dinosaur without being smart.,16.59038701,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not smart, then Alan is not sad.","If Alan is sad, the dinosaurs are smart.",8.792330837,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not smart, then Alan is not sad.","Alan is sad, if the dinosaurs were smart.",8.503662879,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is clever, then the cat is round.",The dinosaurs aren't clever unless the cat is round.,33.18077403,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is clever, then the cat is round.","If the dinosaurs weren't clever, the cat would have been round.",10.51184684,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not clever, then Charlie is quiet.","If Charlie wasn't quiet, the dinosaur would have been clever.",8.032276873,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not clever, then Charlie is quiet.","If the dinosaurs were clever, Charlie would be quiet.",12.32025552,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is dull, then the bear is not sleepy.",The dinosaurs aren't dull if the bears are sleepy.,7.410494412,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is dull, then the bear is not sleepy.","Without dinosaurs dull, bears wouldn't be sleepy.",8.838042213,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not dull, then the dog is not powerful.",The dinosaurs would be dull if the dog was powerful.,8.533010072,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not dull, then the dog is not powerful.","If dinosaurs are dull, the dog is not powerful.",40.71631883,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is rough, then the tiger is funny.",The dinosaurs aren't rough unless the tiger is funny.,33.18077403,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is rough, then the tiger is funny.","If dinosaurs weren't rough, the tigers would be funny.",9.669265691,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not rough, then the dog is dull.","If the dog wasn't dull, dinosaurs would have been rough.",9.23843021,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not rough, then the dog is dull.","If dinosaurs were rough, the dogs would be dull.",9.780901522,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is lazy, then Charlie is not big.",Charlie isn't big if the dinosaurs aren't lazy.,4.619215105,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not lazy, then the lion is cute.","If dinosaurs were lazy, the lion would be cute.",11.24963414,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is slow, then the dog is clever.",The dinosaurs aren't slow if the dog isn't clever.,8.493098745,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is slow, then the dog is clever.","If dinosaurs weren't slow, the dog would have been clever.",10.22400368,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not slow, then the dinosaur is kind.","If the dinosaurs weren't kind, they'd be slow.",7.474875887,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not slow, then the dinosaur is kind.","If dinosaurs are slow, they're kind.",9.296757966,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is sleepy, then Anne is not dull.","If Anne is dull, the dinosaurs won't be sleepy.",8.737167852,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is sleepy, then Anne is not dull.",Anne isn't dull unless the dinosaurs are sleepy.,5.117229509,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not sleepy, then the rabbit is not smart.","If the bunny was smart, the dinosaurs would be sleepy.",7.841795084,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not sleepy, then the rabbit is not smart.","If dinosaurs are sleepy, bunnies aren't smart.",8.533010072,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is boring, then the snake is not funny.",The dinosaurs aren't boring if the snakes are funny.,7.410494412,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is boring, then the snake is not funny.",The snake isn't funny if the dinosaurs aren't boring.,4.246549373,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not boring, then the snake is not small.","If the snake is small, dinosaurs will be bored.",14.52687099,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not boring, then the snake is not small.","If dinosaurs were boring, the snakes wouldn't be small.",8.953363689,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is tired, then Harry is not cute.","If Harry was cute, then dinosaurs wouldn't get tired.",8.450310993,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is tired, then Harry is not cute.",Harry isn't cute if the dinosaurs aren't tired.,4.619215105,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not tired, then the leopard is high.","If the leopard wasn't high, dinosaurs would tire.",9.752759118,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not tired, then the leopard is high.","If the dinosaurs tire, the leopard will be high.",11.24963414,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is reckless, then the tiger is sleepy.","If the tiger wasn't sleepy, the dinosaurs wouldn't have been reckless.",7.692375026,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is reckless, then the tiger is sleepy.","If the dinosaurs weren't reckless, the tiger would be sleepy.",11.35935489,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not reckless, then the squirrel is not huge.","If dinosaurs were reckless, squirrels wouldn't be huge.",8.573160996,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is furry, then the cat is not dull.",The dinosaurs aren't furry if the cat is dull.,15.26389291,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is furry, then the cat is not dull.",Cats aren't dull unless the dinosaurs are furry.,4.419021106,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not furry, then Charlie is not rough.","If Charlie is rough, the dinosaurs are furry.",8.792330837,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not furry, then Charlie is not rough.",Charlie wouldn't be rough if the dinosaurs were furry.,4.659101702,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is small, then Harry is not tired.",The dinosaurs are not small if Harry is tired.,10.75365958,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is small, then Harry is not tired.","If the dinosaur wasn't small, Harry wouldn't get tired.",14.86599637,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not small, then Anne is kind.",The dinosaurs are small if Anne isn't kind.,8.139165682,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not small, then Anne is kind.","If the dinosaurs were small, Anne would be kind.",12.32025552,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is cute, then Charlie is lazy.",Charlie is lazy if the dinosaurs aren't cute.,16.59038701,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not cute, then Gary is strong.","If Gary wasn't strong, the dinosaur would be cute.",8.737167852,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not cute, then Gary is strong.","If the dinosaur was cute, Gary would be strong.",19.35830748,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is lovely, then the rabbit is not dull.",The dinosaurs aren't lovely when the bunnies are dull.,7.410494412,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is lovely, then the rabbit is not dull.","If dinosaurs aren't lovely, bunnies won't be dull.",8.493098745,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not lovely, then the squirrel is not huge.","If the dinosaurs were lovely, the squirrels wouldn't be huge.",10.22400368,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is beautiful, then Gary is not strong.","If Gary is strong, the dinosaurs aren't beautiful.",9.578464409,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is beautiful, then Gary is not strong.",If the dinosaurs weren't beautiful Gary wouldn't be strong.,8.889175589,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not beautiful, then the mouse is heavy.",The dinosaurs would be beautiful if the mouse wasn't heavy.,9.23843021,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not beautiful, then the mouse is heavy.","If the dinosaurs were beautiful, the mouse would be heavy.",12.46291637,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is funny, then Harry is not poor.","If Harry was poor, dinosaurs wouldn't be funny.",5.30015669,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is funny, then Harry is not poor.","If the dinosaur wasn't funny, Harry wouldn't be poor.",14.86599637,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not funny, then the squirrel is smart.",The dinosaurs are funny if the squirrel isn't smart.,9.318203404,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not funny, then the squirrel is smart.","If dinosaurs were funny, squirrels would be smart.",9.296757966,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is big, then the mouse is not dull.",The dinosaurs aren't big if the mouse is dull.,15.26389291,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is big, then the mouse is not dull.",The mouse isn't dull unless the dinosaurs are big.,4.659101702,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not big, then Alan is quiet.","If Alan wasn't quiet, the dinosaurs would be big.",5.024584978,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not big, then Alan is quiet.",If the dinosaurs were big Alan would be quiet.,10.75365958,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is strong, then Erin is not powerful.","If Erin is powerful, dinosaurs aren't strong.",9.361369798,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is strong, then Erin is not powerful.","If the dinosaurs weren't strong, Erin wouldn't have been powerful.",8.80464134,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not strong, then the dog is not slow.",The dinosaurs are strong if the dog is slow.,13.77955525,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not strong, then the dog is not slow.","If the dinosaurs were strong, the dog wouldn't be slow.",11.35935489,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is awful, then Bob is not short.","If Bob is short, the dinosaurs aren't awful.",9.578464409,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is awful, then Bob is not short.","If the dinosaurs weren't awful, Bob wouldn't be short.",9.461202844,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not awful, then Dave is strong.","If Dave wasn't strong, dinosaurs would be awful.",5.30015669,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not awful, then Dave is strong.","If the dinosaurs were awful, Dave would be strong.",12.32025552,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is fierce, then the squirrel is fierce.","If dinosaurs weren't fierce, squirrels would be fierce.",10.12799301,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not fierce, then the cat is not sleepy.",The dinosaurs are fierce when the cat is sleeping.,11.89644152,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not fierce, then the cat is not sleepy.","If dinosaurs are fierce, the cats won't be sleepy.",8.953363689,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is heavy, then the dog is big.","If dinosaurs weren't heavy, the dog would be big.",11.1212347,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not heavy, then Alan is smart.","If Alan wasn't smart, the dinosaurs would be heavy.",5.024584978,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not heavy, then Alan is smart.",Alan is smart if the dinosaurs are heavy.,15.12263738,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is horrible, then the leopard is fierce.","If dinosaurs weren't horrible, the leopards would be fierce.",9.669265691,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not horrible, then Harry is sleepy.",The dinosaurs would be horrible if Harry wasn't sleepy.,8.054496385,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not horrible, then Harry is sleepy.","If the dinosaurs were horrible, Harry would be sleepy.",12.32025552,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is powerful, then Harry is not sad.","If Harry is sad, the dinosaurs are not powerful.",9.968401427,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is powerful, then Harry is not sad.","Harry is sad, if dinosaurs aren't powerful.",9.007467502,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not powerful, then the dinosaur is not kind.","If dinosaurs were kind, they would be powerful.",4.206027237,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not powerful, then the dinosaur is not kind.",The dinosaurs are not kind if they are powerful.,6.689860692,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is angry, then the tiger is not horrible.","If the Tiger was horrible, the dinosaurs would not be angry.",8.737167852,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is angry, then the tiger is not horrible.","If dinosaurs weren't angry, the tigers wouldn't be horrible.",8.2259647,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not angry, then the cat is not short.","If the cat is short, the dinosaurs will be angry.",15.54164263,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is high, then Anne is not high.","If Anne was high, dinosaurs wouldn't be high.",10.60031338,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is high, then Anne is not high.",Anne isn't high if the dinosaurs aren't high.,7.768562846,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not high, then the wolf is funny.","If the wolves weren't funny, dinosaurs would be high.",8.130850858,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not high, then the wolf is funny.",The wolf is funny when dinosaurs are high.,12.92936764,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is huge, then the rabbit is clever.",The dinosaurs aren't huge unless the bunny is clever.,14.32314508,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is huge, then the rabbit is clever.","If dinosaurs weren't huge, the bunnies would have been clever.",8.889175589,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not huge, then the crocodile is not awful.","If the crocodiles were awful, dinosaurs would be huge.",7.510002314,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not huge, then the crocodile is not awful.","If dinosaurs were huge, the crocodiles wouldn't be awful.",8.953363689,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is short, then the bear is not high.","If bears are high, dinosaurs aren't short.",4.67254593,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is short, then the bear is not high.","If dinosaurs aren't short, bears won't be high.",8.493098745,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not short, then the squirrel is not awful.","If the squirrels were awful, dinosaurs would be short.",7.510002314,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not short, then the squirrel is not awful.","If dinosaurs are short, squirrels are not awful.",13.77955525,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is thin, then Erin is nice.","If Erin wasn't nice, dinosaurs wouldn't be thin.",4.444587795,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is thin, then Erin is nice.","If the dinosaurs weren't thin, Erin would have been nice.",10.22400368,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not thin, then Dave is not kind.","If Dave was kind, dinosaurs would be thin.",4.865156785,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not thin, then Dave is not kind.","If the dinosaurs were thin, Dave wouldn't be kind.",11.1212347,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is little, then Alan is not angry.","If Alan was angry, the dinosaurs would not be little.",5.695389013,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is little, then Alan is not angry.",Alan isn't angry if the dinosaurs aren't little.,4.619215105,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not little, then the crocodile is wealthy.","If the crocodile wasn't wealthy, dinosaurs would be little.",10.04916996,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not little, then the crocodile is wealthy.","If dinosaurs were little, crocodiles would be wealthy.",9.296757966,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is tiny, then Fiona is not big.",Fiona isn't big if the dinosaurs aren't tiny.,4.619215105,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not tiny, then the bald eagle is not lazy.","If the dinosaurs were tiny, the bald eagles wouldn't be lazy.",10.51184684,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is wealthy, then Harry is not wealthy.","If Harry were wealthy, the dinosaurs wouldn't be wealthy.",10.04916996,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is wealthy, then Harry is not wealthy.",Harry isn't wealthy if the dinosaurs aren't wealthy.,7.768562846,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not wealthy, then Bob is not fierce.","If Bob was fierce, the dinosaurs would be wealthy.",5.082595973,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not wealthy, then Bob is not fierce.","If the dinosaurs were wealthy, Bob wouldn't be fierce.",11.1212347,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is poor, then the mouse is not round.",The dinosaurs are not poor if the mouse is round.,15.90938517,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is poor, then the mouse is not round.","If the dinosaurs weren't poor, the mouse wouldn't be round.",9.782375749,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not poor, then Fiona is not bad.","If Fiona was bad, the dinosaurs would have been poor.",5.067971915,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not poor, then Fiona is not bad.",If the dinosaurs were poor Fiona wouldn't be so bad.,9.669265691,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is dull, then Fiona is not rough.","If Fiona was rough, the dinosaurs wouldn't be dull.",5.024584978,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is dull, then Fiona is not rough.",Fiona wouldn't be rough without dinosaurs dull.,4.858514172,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not dull, then the lion is not boring.","If the lion bore bore, dinosaurs would be dull.",8.930948186,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not dull, then the lion is not boring.","If dinosaurs are dull, the lions won't be bored.",7.193386833,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is rough, then Anne is not lovely.","If Anne was lovely, dinosaurs wouldn't be rough.",5.30015669,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is rough, then Anne is not lovely.",Anne isn't lovely if the dinosaurs aren't rough.,4.619215105,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not rough, then Alan is not nice.","If Alan was nice, dinosaurs would be rough.",4.865156785,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not rough, then Alan is not nice.",Alan isn't nice if the dinosaurs are rough.,4.67254593,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is bad, then Fiona is not sleepy.","If Fiona was sleepy, the dinosaurs wouldn't be bad.",5.024584978,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is bad, then Fiona is not sleepy.",If the dinosaurs weren't bad Fiona wouldn't be sleepy.,8.889175589,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not bad, then Alan is not furry.","If Alan was furry, dinosaurs would be bad.",4.865156785,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not bad, then Alan is not furry.",Alan isn't furry if the dinosaurs are bad.,4.67254593,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is sad, then the snake is not beautiful.","The dinosaurs are sad, but the snakes are beautiful.",9.345091861,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is sad, then the snake is not beautiful.",The snake isn't beautiful unless the dinosaur is sad.,22.43453155,0,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not sad, then the rabbit is lovely.","If the bunny wasn't lovely, it would be sad to see a dinosaur.",6.256118461,1,Contraposition law,"if,then"
Synthetic,"If the dinosaur is not sad, then the rabbit is lovely.","If dinosaurs are sad, the bunnies will be lovely.",9.780901522,0,Contraposition law,"if,then"
Synthetic,"If the snake is kind, then Fiona is not sleepy.","If Fiona is sleepy, the snake is not kind.",20.96249916,1,Contraposition law,"if,then"
Synthetic,"If the snake is kind, then Fiona is not sleepy.",Fiona wouldn't be sleepy without a snake being kind.,5.063996507,0,Contraposition law,"if,then"
Synthetic,"If the snake is not kind, then the dog is lazy.","If the dog isn't lazy, the snake is kind.",18.47686042,1,Contraposition law,"if,then"
Synthetic,"If the snake is not kind, then the dog is lazy.","If the snake was kind, the dog would be lazy.",19.19332921,0,Contraposition law,"if,then"
Synthetic,"If the snake is quiet, then Anne is little.","If Anne wasn't little, the snake wouldn't be quiet.",7.432998185,1,Contraposition law,"if,then"
Synthetic,"If the snake is quiet, then Anne is little.",Anne is little if the snakes are quiet.,16.89983565,0,Contraposition law,"if,then"
Synthetic,"If the snake is not quiet, then Bob is not dull.","If Bob was dull, the snake would be quiet.",8.838042213,1,Contraposition law,"if,then"
