Origin,Original_Sentence,Generated_Sentence,BLEU_Score,Label,Tag,logic_words
ReClor,"If that were indeed the way the mind works, the teacher could transfer facts and rules to the computer, which would replace the teacher as drillmaster and coach.","If that is indeed the way the mind works, the teacher can transfer the rules and facts to a computer to replace the drillmaster and coach.",40.17754962676019,1,Commutative law,"['indeed', 'as', 'and']"
ReClor,"But since understanding does not consist merely of knowing facts and rules, but of the grasp of the general concepts underlying them, the hope that the computer will eventually replace the teacher is fundamentally misguided.","But the hope that a teacher will eventually replace the computer is fundamentally misguided, because understanding does not consist of merely knowing rules and facts, but rather of a grasp of the general concepts that underlie that understanding.",29.737954518294007,1,Commutative law,"['but', 'and', 'since']"
ReClor,"But such a criticism overlooks the fact that industrialization and capitalism are two very different social phenomena, and that the latter predated the former by several centuries.","But such criticism overlooks that industrialization and capitalism predated several centuries of the social phenomenon of ii, and are two very different social phenomena.",32.1054628460516,1,Commutative law,"['but', 'and']"
ReClor,"While research libraries may find an electronic format more convenient for scholars and scientists, bookstores and public libraries will stock books in the format desired by the general public, which will be something other than an electronic format.","Public libraries and bookstores will stock books in something other than the electronic format desired by the general public, although research libraries may find a more convenient format for scholars and scientists.",37.37308452868012,1,Commutative law,"['while', 'and']"
ReClor,Advertisement: Researchers studied a group of people trying to lose weight and discovered that those in the group who lost the most weight got more calories from protein than from carbohydrates and ate their biggest meal early in the day.,"Those in the group that were most likely to lose weight got more protein calories than carbs, ate their biggest meal early in the day, and researchers studied a group of people trying to lose weight.",43.260777950852656,1,Commutative law,['and']
ReClor,"Obviously, whenever the tax went up, villages had an especially powerful economic incentive to minimize the number of people they recorded, and concealing the size of a village' s population from government census takers would have been easy.","It was easy for census takers and government census takers to conceal the size of their population, and villages would obviously have powerful economic incentive especially when any tax increase was made to minimize the number of people recorded.",21.701280605812016,1,Commutative law,['and']
ReClor,Edison also developed a power grid capable of generating and distributing power to homes and factories.,Edson also developed a power grid capable of producing power and distributing it to homes and factories.,57.30574043798692,1,Commutative law,"['and', 'also']"
ReClor,"A prolific inventor, Edison invented the phonograph and motion picture camera, and he held more than one thousand patents in the United States.","He held more than 1,000 patents in the United States and prolific inventor Edson invented the phonograph and motion picture camera.",43.772731894147896,1,Commutative law,['and']
ReClor,Most employees spend their time completing unimportant tasks for which they have been given firm schedules and deadlines.,Most employees spend their time completing irrelevant tasks given firm deadlines and schedules.,31.085113703777033,1,Commutative law,['and']
ReClor,"Efficient employees know how to ignore such demands and instead spend their time on projects that will yield big rewards for their employers if successful, even when such projects carry the risk of significant loss if unsuccessful.","Effortless employees who ignore such demands and instead spend their time on projects that will yield big rewards to their employees if successful, even when they carry the risk of significant losses if unsuccessful, know this: ii.",55.08265136675767,1,Commutative law,"['instead', 'when', 'and']"
ReClor,"All zebras have stripes, and the most widespread subspecies has the best-defined stripes.","The most defined of the most spread subspecies are the stripes, and all zebras are the stripes.",12.401006001680987,1,Commutative law,['and']
ReClor,"Since among these grassland grazers the stripes can hardly function as camouflage, they must serve as some sort of signal for other zebras.","Stripes must serve as some sort of signal to other zebras, they can hardly function as camouflage because they are one of these grassland grazers.",43.52771377941509,1,Commutative law,"['as', 'since']"
ReClor,Such a prohibition is indicated because many consumers who need to lose weight will interpret the label sugar-free as synonymous with low in calories and harm themselves by building weight-loss diets around foods labeled sugar-free.,Such prohibition is indicated because building diets around foods on the label would harm consumers and interpret labeling as sugar free as synonymous with low calories.,18.065637122728234,1,Commutative law,"['as', 'and', 'because']"
ReClor,"This is surprising because the area' s strong ocean currents probably carry baby shrimp between the different reefs, which would allow the populations to interbreed and become genetically indistinguishable.","This is surprising because the area's strong ocean currents probably carry baby shrimp between different reefs, which will allow them to become genetically indistinguishable and interbreed with populations.",63.24023956726077,1,Commutative law,"['and', 'because']"
ReClor,"The vast majority of domestic pets, however, are dogs and cats, and both of these species are usually fed meat.",But the vast majority of domestic pets are usually fed meat and both species of dogs and cats are the predominant pets.,33.64371396240782,1,Commutative law,"['however', 'and']"
ReClor,"Nutritionist: Because humans have evolved very little since the development of agriculture, it is clear that humans are still biologically adapted to a diet of wild foods, consisting mainly of raw fruits and vegetables, nuts and seeds, lean meat, and seafood.","According to the Nutritionist, it is clear that humans are still biologically adaptable to a diet of wild foods mainly consisting of lean meat, seafood, nuts and seeds, and raw fruits and vegetables because humans have evolved very little since the development of agriculture.",60.22139539295105,1,Commutative law,"['still', 'and', 'because', 'since']"
ReClor,Straying from this diet has often resulted in chronic illness and other physical problems.,Straying from this diet often results in other physical problems and chronic illnesses.,27.392758081541032,1,Commutative law,['and']
ReClor,"It found consistently successful application, becoming one of the most highly substantiated and accepted theories in the history of science.","It found a consistently successful application, becoming one of the most substantiated and accepted theories in science history.",58.09530433206625,1,Commutative law,['and']
ReClor,"Insects are definitely of the former sort and ants are the most successful of these, ranging from the Arctic Circle to Tierra del Fuego.","Ants are the most successful and insects are definitely of the former sort, ranging from Arctic Circle to Sierra del Fuego.",40.960766488098855,1,Commutative law,['and']
ReClor,"Specimens with curled leaves always have white flowers, and specimens with thorny seedpods always have curled leaves.",Species that have thorny seedpods have curled leaves at the same time and specimens that have curled leaves have always had white flowers.,11.328360454400997,1,Commutative law,['and']
ReClor,A specimen of plant X in my garden has a long stem and curled leaves.,The X specimens in my garden have curled leaves and a long stem.,18.96213672651554,1,Commutative law,['and']
ReClor,A scientific study provides evidence that crows are capable of recognizing threatening people and can even pass their concerns on to other crows.,A scientific study provides evidence that the crows are even capable of passing on other concerns and are capable of recognizing those who are threatening.,32.264018310483756,1,Commutative law,['and']
ReClor,Researchers wearing rubber caveman masks trapped wild crows and then released them in the same area.,Then released the wild crows in the same area and researchers wearing caveman rubber masks trapped them.,21.258844131063835,1,Commutative law,"['then', 'and']"
ReClor,"Years later, people wearing the same masks near where the crows had been trapped were shrieked at and dive-bombed by crows.","Years later, the Crows had bombed the person by diving and shrieked at people wearing the same masks near what they were trapped in.",28.233882510707577,1,Commutative law,"['and', 'later']"
ReClor,"But if manufacturers' production costs fall less rapidly than their foreign competitors' costs do, those manufacturers will be unable to lower their prices as rapidly as their foreign competitors can, and when a country' s manufacturers cannot lower their prices as rapidly as their foreign competitors can, that country gets squeezed out of the global market.","But if production costs fall less rapidly than they did, the country manufacturing is squeezed into the global market when it is not possible to lower prices as rapidly, and those manufacturers cannot lower prices as rapidly as they did.",18.023799309265456,1,Commutative law,"['but', 'as', 'when', 'and']"
ReClor,Principle: People should buy an expensive antique only if they can be confident of its authenticity and they find the piece desirable for its intrinsic qualities and not just for its value as an investment.,"The principle is that if only they could and would be confident in its authenticity, people who find it desirable not just because of its intrinsic qualities, but also because it has a value for investment.",7.716785044306419,1,Commutative law,"['as', 'and']"
ReClor,"Without the book, I will be unable to write an accurate citation, and without an accurate citation, I will be unable to include the quotation.","If the book isn't, I can't include the quote without an accurate citation, and I can't write an accurate citation.",30.21661580206045,1,Commutative law,['and']
ReClor,"The advertising campaign for Roadwise auto insurance is notable for the variety of its commercials, which range from straightforward and informative to funny and offbeat.","The campaign for the auto insurance company Roadwise's ad is notable for its varied commercials, from informative and straightforward to funny and offbeat.",25.424714002165953,1,Commutative law,['and']
ReClor,"The project was a dismal failure, however, salespersons rarely accessed the database and continued to rely on many paper files, which they had refused to tum over to the staff responsible for creating the database.",The project was a dismal failure but continued to rely on many paper files that were turned over and refused to staff responsible for creating the database and the sellers rarely accessed the database.,49.51413498971607,1,Commutative law,['and']
ReClor,"A soccer league is divided into a junior and a senior division, separated not by age but by a player's skill level. This year, to determine the division for which an aspirant is best qualified, the league held a week-long trial, after which coach A and coach B selected players.","The soccer league is divided into divisions, separated by age, but the player's skill level, and the senior and junior divisions. After players were selected by coach A and coach B, the league held a week-long trial.",33.801949580104974,1,Commutative law,"['but', 'and', 'after']"
ReClor,Lindsey has been judged to be a bad songwriter simply because her lyrics typically are disjointed and subjective.,Subjective lyricist Lindsey is judged as writing a bad song simply because it's bad and typically jeezy.,6.632379583706114,1,Commutative law,"['and', 'because']"
ReClor,"This judgment is ill founded, however, since the writings of many modern novelists typically are disjointed and subjective and yet these novelists are widely held to be good writers.","But this judgement is ill founded, as while widely held to be good writers, it is subjective and typically not combined with the writings of many modern novelists.",39.34070141016004,1,Commutative law,"['however', 'yet', 'and', 'since']"
ReClor,"Rye sown in the fall and plowed into the soil in early spring leaves a residue that is highly effective at controlling broad-leaved weeds, but unfortunately for only about 45 days.","The early spring plow and the fall sowing by Rye leaves a highly effective residue for controlling broad leaf weeds, unfortunately only about 45 days.",17.59306655654727,1,Commutative law,"['but', 'and']"
ReClor,"When the cells regenerate, some are cancerous and form tumors.","When cells regenerate, they form tumors and some are cancerous.",26.084743001221455,1,Commutative law,"['when', 'and']"
ReClor,"Travaillier Corporation has recently hired employees with experience in the bus tour industry, and its executives have also been negotiating with charter bus companies that subcontract with bus tour companies.","Also, their executives are negotiating with charter bus companies that subcontract to charter bus companies and Travellier Corporation has recently hired employees with experience in the bus tour industry.",55.72969182427963,1,Commutative law,"['and', 'also']"
ReClor,"But Travaillier has traditionally focused on serving consumers who travel primarily by air, and marketing surveys show that Travaillier' s traditional consumers have not changed their vacation preferences.",But their market surveys show that traditional consumers have not changed their preferences for vacation and Travellier has traditionally focused on serving consumers who primarily travel by air.,42.49784343058065,1,Commutative law,"['but', 'and']"
ReClor,"Specifically, the body contains and requires both good and bad bacteria.","Specifically, the body requires and contains good and bad bacteria.",52.504595778898526,1,Commutative law,"['specifically', 'and']"
ReClor,"Nonetheless, antibiotics indiscriminately kill both the good and the bad bacteria, so each course of antibiotics should be followed by a treatment that .","Antibiotics kill both bad and good bacteria in no discriminatory way, so treatment should be followed on each course.",10.018103627895213,1,Commutative law,"['nonetheless', 'and', 'so']"
ReClor,"People who are allergic to cats are actually allergic to certain proteins found in the animals' skin secretions and saliva, which particular proteins are responsible, however, varies from allergy sufferer to allergy sufferer.","Cats are actually allergic to certain responsible proteins found in their saliva and in animal skin secretes, but allergy sufferer to allergy sufferer varies.",22.278722864116304,1,Commutative law,"['however', 'and']"
ReClor,"Since all cats shed skin and spread saliva around their environment, there is no such thing as a cat incapable of provoking allergic reactions, although it is common for a given cat to cause an allergic reaction in some -- but not all -- people who are allergic to cats.","Given a cat it is common for some but not all allergic reactions to cause allergic reactions, as cats all spread saliva around their environment and shed skin.",14.536304444915121,1,Commutative law,"['although', 'but', 'as', 'and', 'since']"
ReClor,"Waste management companies, which collect waste for disposal in landfills and incineration plants, report that disposable plastics make up an ever-increasing percentage of the waste they handle.",Waste management companies that collect the disposed waste from incineration plants and landfills report that the disposed plastics make up an ever increasing percentage of the waste they handle.,41.38918814222749,1,Commutative law,['and']
ReClor,"In one important study, 100 workers from sulfur-emitting factories and a control group of 100 workers from other occupations were asked to identify a variety of chemically reproduced scents, including those of foods, spices, and flowers.","In one important study, a control group of 100 workers in other occupations and 100 workers in sulfur-emitting factories were asked to identify a variety of chemically reproduced scents, including those of foods, spices and flowers.",68.22054935837582,1,Commutative law,['and']
ReClor,"To lure more businesses downtown, Villieu officials plan to have several modern office buildings constructed and to offer reduced local tax rates to any business that leases space in a new downtown building.",Villelier officials plan to construct several modern office buildings and offer reduced local tax rates to any business that leases space in a new downtown building in order to lure more business into the city.,56.091586043081904,1,Commutative law,['and']
ReClor,"Each of two drugs, S and T, greatly reduces the effects of potentially fatal heart attacks if given as soon as possible after the attack begins, but a trial has shown that use of drug T instead of drug S would prevent death in one additional case out of 120.","Each of the two drugs (T and S) greatly reduces the potential fatal heart attack effect if given as soon as possible after the heart attack begins, but the trials have shown that T use rather than S does not prevent death.",25.07494179861579,1,Commutative law,"['but', 'instead', 'as soon as', 'as', 'and', 'after']"
ReClor,"In a test of a hepatitis A vaccine, 50 people received the vaccine and 50 people received a harmless placebo.","During the test of the anti-hepatitis A vaccine, 50 people received a placebo that was non-harmful and 50 received the vaccine.",35.30655323510887,1,Commutative law,['and']
ReClor,Analyst: The increasing complexity of computers may lead those who pursue a career in computer programming to think that job security and higher wages can be attained by becoming more specialized as the field becomes more complex.,Analysts say that the increasing complexity of computers may lead those who pursue a computer program career to think that higher wages and job security can be achieved by becoming specialized as the field becomes complex.,42.950249131902666,1,Commutative law,"['as', 'and']"
ReClor,No small countries and no countries in the southern hemisphere have permanent seats on the United Nations Security Council.,Southern hemisphere countries and small countries have no permanent seats on the United Nations Security Council.,49.09136024426774,1,Commutative law,['and']
ReClor,Each of the five countries with a permanent seat on the Security Council is in favor of increased international peacekeeping efforts and a greater role for the United Nations in moderating regional disputes.,Each of the 5 permanent seats of the Security Council is in favor of a greater United Nations role in moderateing regional disputes and increased international efforts to keep peace.,28.077775010025096,1,Commutative law,['and']
ReClor,"It is true that stinging nettles also attract aphids, and that many species of aphids are harmful to potato plants, but that fact in no way contradicts this recommendation, because .","It is true that potato plants are harmful and that stinging nettles also attract many species of aphids, but in no way contradicts this recommendation.",43.25179789200989,1,Commutative law,"['but', 'and', 'also', 'because']"
ReClor,Yet frequently these preliminary sketches are beautiful and accomplished works of art in their own right.,"However, these preliminary sketches are frequently accomplished works of art in their own right and are beautiful.",54.895876512622095,1,Commutative law,"['yet', 'and']"
ReClor,"At that point the stratosphere begins, and the temperature stops decreasing and instead increases as one progresses straight upward through the stratosphere.","At that point, the temperature stops decreasing, rather than increases as one progresses upward straight, and the stratosphere begins to form.",32.02139728517856,1,Commutative law,"['instead', 'as', 'and']"
ReClor,"Shakespeare was the son of a glove maker, whereas every other person proposed as the true author of the plays was an aristocrat, and many of those who argue that one or another of these aristocrats wrote the plays are the aristocrats' descendants.","Many of the people who argue that one or another of these aristocrats wrote Shakespeare are his descendants, and Shakespeare's son was a glove maker, but every other aristocrat proposed to the true author of the plays is a aristocrat.",39.349378787682326,1,Commutative law,"['whereas', 'as', 'and', 'or']"
ReClor,Big-budget movies often gross two or three times the cost of their production and marketing.,Big budget production and marketing movies often gross in both cost and cost.,15.179921662582775,1,Commutative law,"['and', 'or']"
ReClor,"However, linguistic ability is not the possession and utilization of a body of knowledge, or rules of grammar, but is more similar to a skill like riding a bicycle.","But linguistics is more like a skill like riding a bicycle, not in its utilization and possession of a body of knowledge or grammar rules.",29.44358621811246,1,Commutative law,"['but', 'however', 'and', 'or']"
ReClor,"There is no possibility of acting as one cannot, nor does the mere fact that something is not usually done provide any good reason not to do it.","Usually merely doing something does not provide any good reason why it was not done, one cannot act like one cannot.",11.175783306490793,1,Commutative law,"['as', 'nor']"
ReClor,"Most veterinarians, and especially those at university veterinary research centers, have a devoted interest in the biological sciences.",Especially veterinarians in university veterinary research centers and most veterinarians have a devoted interest in biology sciences.,32.31584890499715,1,Commutative law,['and']
ReClor,"Historians believe that Leonardo da Vinci had painted, but left unfinished, a mural on the original wall, some historians had also believed that by 1563 the mural had been destroyed.","Some historians also believe the mural was destroyed by 1563, while historians believe Leonardo da Vinci painted the mural on the original wall but left it unfinished.",19.323560446593607,1,Commutative law,"['but', 'also']"
ReClor,The public interest comprises many interests and the broadcast media must serve all of them.,"Broadcast media must serve all of those, and public interest comprises many of them.",45.93073632354733,1,Commutative law,['and']
ReClor,"Our audience is not the students, but the administration committee that approves space and funding for the project.","The students are not our audience, but the audience of the administration committee that approves funding and space for the project.",34.22527355996091,1,Commutative law,"['but', 'and']"
ReClor,We should instead appeal directly to the administrators to act in the name of progress and technology.,We should appeal directly to the administrators to act for technology and progress instead.,40.49199254202118,1,Commutative law,"['instead', 'and']"
ReClor,Antarctic seals dive to great depths and stay submerged for hours.,The Arctic seals stay submerged for hours and hours and dive into great depths.,22.229849552064017,1,Commutative law,['and']
ReClor,The soaring prices of scholarly and scientific journals have forced academic libraries used only by academic researchers to drastically reduce their list of subscriptions.,"The soaring prices of scientific and academic journals have forced academic libraries, which are only used by academic researchers, to drastically reduce their subscribers list.",36.21009700417612,1,Commutative law,['and']
ReClor,"Although this belief has been encouraged by child-rearing books, which commonly list poinsettias as poisonous and ttherefore dangerous, it is mistaken.","This belief is mistaken, but it is encouraged by child-rearing books which commonly list poisonous and dangerous poppies as well as poisonous poppies.",29.37225538639114,1,Commutative law,"['although', 'as', 'and']"
ReClor,"Most bicycle helmets provide good protection for the top and back of the head, but little or no protection for the temple regions on the sides of the head.","Most bicycle helmets provide good protection for the bicycle and the head and back, but provide little or no protection for the temple regions on the sides of the bicycle.",65.31643789218768,1,Commutative law,"['but', 'and', 'or']"
ReClor,"Obviously, however, with practice and perseverance people can alter their handwriting to include this feature.","However, a persistent practitioner can obviously alter his handwriting to include this feature, both of them.",22.537412722674855,1,Commutative law,"['however', 'and']"
ReClor,"It is true that automobile manufacturers' share of the industry' s revenues fell from 65 percent two years ago to 50 percent today, but over the same period suppliers of automobile parts had their share increase from 15 percent to 20 percent and service companies  had their share increase from 20 percent to 30 percent.","True, the share of automobile manufacturers in industry revenues fell from 65 percent two years ago to 50 percent today, but in the same period, the share of service companies increased from 20 to 30 percent, and that of automotive parts suppliers increased from 15 to 20 percent.",35.73192256735845,1,Commutative law,"['but', 'and']"
ReClor,"If everyone took this advice, however, there would not be enough fish in oceans, rivers, and lakes to supply the demand, the oceans are already being overfished.","But if everyone took this advice, the oceans, rivers and lakes would already be overfished and there would not be enough fish in the oceans, rivers and lakes to supply the demand.",46.24141626722862,1,Commutative law,"['however', 'and']"
ReClor,"The only bridge over the channel separating Burland from the mainland is congested, and trucks typically spend hours in traffic. Trains can reach the channel more quickly than trucks, and freight cars can be transported to Burland by barges that typically cross the channel in an hour.","Trucks typically spend hours in traffic, and the only bridge over the channel separating the mainland from the island is congested. Trains can reach the channel quicker than trucks, and barges that typically cross the channel can be transported in hours.",44.35243135493344,1,Commutative law,['and']
ReClor,"Ttherefore, to reduce shipping time, Trancorp plans to switch to trains and barges to transport goods to Burland.",So Trancorp plans to switch to barges and trains to transport goods to Burton to reduce shipping time.,42.80926555379678,1,Commutative law,['and']
ReClor,"It is well established that cigarette smoking causes many serious health problems, and it is only reasonable that people whose unhealthful habits cause so many health problems should bear the costs of that campaign.","It is only reasonable that people with unhealthy habits that causes so many health problems should bear the costs of that campaign, and it has well been established that smoking cigarettes cause many serious health problems.",50.017771461842614,1,Commutative law,"['and', 'so']"
ReClor,"For example, the colon cancer rate in Western countries is much higher than in many non-Western countries where people eat more fiber-rich foods, such as fruits and vegetables.","For example, the colon cancer rate in western countries is much higher than in many countries where people eat more fiber-rich foods such as vegetables and fruits.",61.26030896230636,1,Commutative law,"['as', 'and', 'for example']"
ReClor,"Furthermore, in Scandinavia it has been conclusively shown that the higher the colon cancer rate in a given area, the lower the consumption in that area of cereals, which, like fruits and vegetables, are high in fiber.","And in Scandinavia, it has been shown conclusively that the higher the colon cancer rate in a given area, the less consumption of cereals like vegetables and fruits in that area is.",39.31166415244417,1,Commutative law,"['furthermore', 'and']"
ReClor,"All of this shows that insufficient consumption of fiber causes colon cancer, and sufficient consumption of fiber prevents it.",All of this shows that adequate consumption of fiber prevents colon cancer and insufficient consumption of fiber causes colon cancer.,58.111170763716785,1,Commutative law,['and']
ReClor,"Over 80% of the city' s professional work force live outside of the city, in nearby suburbs, and commute daily.",They commute every day and outside the city over 80% of the work force lives in nearby suburbs.,17.767558833751337,1,Commutative law,['and']
ReClor,"Further information: Almost all of the vacant houses are in excellent condition, ready for occupancy.",Further information on the fact that almost all vacant houses are ready for occupying and in excellent condition.,17.01668259220275,1,Commutative law,['further']
ReClor,"The city supports a number of high-paying professional jobs, and the state economy has been booming over the past five years.",The state economy has been booming for the past five years and the city supports a number of high paying professional jobs.,50.64675306344215,1,Commutative law,['and']
ReClor,Walter: For the economically privileged in a society to tolerate an injustice perpetrated against one of society' s disadvantaged is not just morally wrong but also shortsighted: a system that inflicts an injustice on a disadvantaged person today can equally well inflict that same injustice on a well-to-do person tomorrow.,"Also, it is short sighted that a system that can inflict injustice on a person who isn't disadvantaged today can inflict that same injustice on a person who does well tomorrow, it is morally wrong for the economically priveledged in society to tolerate the injustice perpetrated by those who aren't disadvantaged.",17.87486341575031,1,Commutative law,"['but', 'also']"
ReClor,"Larissa: In our society, the wealthy as well as the well-educated can protect themselves against all sorts of injustices suffered by the less well-off.","Larissa, in our society well educated and wealthy can protect themselves from all sorts of injustices suffered by the less well off.",34.861490976468126,1,Commutative law,"['as', 'as well']"
ReClor,"They reasoned that if the stars were farther away, they would have to move at tremendously great speeds in order to circle Earth during the day and reappear in roughly the same positions each night.","They reasoned, ""With stars farther away, they must move at tremendous great speeds for their own sake.""",8.558040865563761,1,Commutative law,['and']
ReClor,"They point out that free-time activities play an important role in childhood development and that large amounts of homework reduce children' s free time, hindering their development.",They point out that large amounts of homework will reduce children's free time and that activities in free time play an important role in childhood development.,54.416442749761096,1,Commutative law,['and']
ReClor,"When astronomers observed the comet Schwassman - Wachmann 3 becoming 1, 000 times brighter in September 1995, they correctly hypothesized that its increased brightness was a result of the comet' s breaking up -- when comets break up, they emit large amounts of gas and dust, becoming visibly brighter as a result.","In September 1995, the Schwassman-Wachmann 3 camet became 1,000 times brighter than it was, and as a result, when breaking up, the comets emit large amounts of gas and dust, so it became visiblely bright. The result of the comets breaking up hypothesized that it would be the bright result.",25.81499805641027,1,Commutative law,"['as', 'when', 'and', 'as a result']"
ReClor,"Scientists have created double-blind studies so that neither the subjects of the experiment nor scientists know whether the subject is receiving an actual drug or a placebo, which is nothing more than a sugar pill.",Scientists have created double blind studies to know if the experimental subjects are receiving the actual drug or a placebo that isn't more than a sugar pill.,29.32362320832918,1,Commutative law,"['so', 'so that', 'neither,nor', 'or', 'nor']"
ReClor,"But even the government says that unlimited liability poses such a threat only if injury claims can be sustained against the industry, and the government admits that for such claims to be sustained, injury must result from a nuclear accident.",But the government admits that a nuclear accident must result in an injury to be sustained and even the government says that unlimited liability poses a threat of such if claims for injury can only be sustained against industry.,34.9063931056829,1,Commutative law,"['but', 'and']"
ReClor,"But during protracted periods of inflation, consumers eventually begin to put off making even routine purchases, despite the fact that consumers continue to expect prices to rise and despite the fact that salaries also rise during inflationary periods.","But in the protracted inflation periods, consumers, who continue to expect prices to rise, eventually begin to put off even routine purchases, even though salaries also rise in the inflating periods and so on.",32.21443418728203,1,Commutative law,"['but', 'and', 'also']"
ReClor,"Yet this is not because the crime rate has increased, but rather because the public is now more interested in reading and hearing about crime.","This is not because the crime rate has increased, but because the public who is reading and hearing crime is now more interested in crime and crime.",53.991235460113415,1,Commutative law,"['but', 'yet', 'rather', 'and', 'because']"
ReClor,"After all, a crucial factor in the media' s decisions about what issues to cover and to what extent to cover them is the interests of their audiences.","After all, the audiences of the media that cover the issues to an extent are crucially interested in their decisions on the issues.",7.970423120678338,1,Commutative law,"['and', 'after']"
ReClor,"Currently, some executives try to increase corporate profits -- and their own salaries -- by cutting the pay and benefits of their corporations' employees.",Some executives with salaries currently try to increase salaries and profits of corporations by cutting pay and benefits for their employees.,11.294292788617081,1,Commutative law,['and']
ReClor,"Nutritionist: Recently a craze has developed for home juicers, $300 machines that separate the pulp of fruits and vegetables from the juice they contain.","According to a Nutritionist, the craze has recently developed $300 home machines that separate the pulp of vegetables and fruits from the juice they contain.",40.954312822400865,1,Commutative law,['and']
ReClor,"Outrageous claims are being made about the benefits of these devices: drinking the juice they produce is said to help one lose weight or acquire a clear complexion, to aid digestion, and even to prevent cancer.","There are outraged claims that these devices have benefits, such as being said to even prevent cancer, aid digestion and help one lose weight or acquire a clear complexion.",27.338181307514866,1,Commutative law,"['and', 'or']"
ReClor,"She has always taken a partisan stance, and lately she has taken the further step of impugning the motives of her adversaries.",She has taken a further step in impugning the motives of her adversaries lately and has always taken a partisan stance.,47.148288982528385,1,Commutative law,"['further', 'and']"
ReClor,"Grammarians have for years condemned as ungrammatical the English phrase between you and I, insisting that the correct phrasing is between you and me,  with the objective case after a preposition.","For years, grammarians have not been, in an objective case after the preposition, insisting that the preposition is correct, and the English phrase ""between you and I"" has been condemned by grammarians from Grammaria.",18.553468405289998,1,Commutative law,"['as', 'and', 'after']"
ReClor,"The waters surrounding Shooter' s Island have long been a dumping ground for ruined ships and boats, and the wreckage there has caused these waters to be exceptionally still.",The wreckage on the island has caused it to be exceptionally still and the waters surrounding Shooter Island have long been a dumping ground for ruined ships and boats.,51.59220313098203,1,Commutative law,"['still', 'and']"
ReClor,"The tulu, a popular ornamental plant, does not reproduce naturally, and is only bred and sold by specialized horticultural companies.","The popular ornamental tulu is only bred and sold by horticultural specialists, and does not reproduce naturally.",35.68076545158345,1,Commutative law,['and']
ReClor,"The university then promised that none of the foundation' s money would be used for the weapons research, whereupon the foundation withdrew its threat, concluding that the weapons research would not benefit from the foundation' s grant.",The university then promised that none of the money from the foundation that withdrew its threat and concluded that the grant would not benefit the weapons research would be used for weapons research.,37.961426694146,1,Commutative law,['then']
ReClor,"Almost all statistics courses teach building,  and if there is extra time, they may cover a tip or two on driving.",With extra time they can cover one or two tips on driving and almost all statistics courses teach building.,22.212630136433173,1,Commutative law,"['and', 'or']"
ReClor,"There are many structural and thematic similarities between Piers Plowman by Langland  and House of Fame by Chaucer , two Middle English poems relating dream visions.","There are many structural and theme similar poems from Chaucer'House of Fame, two Middle English poems relating to dream vision, and Piper Plowman, from Lancashire.",32.43708545154252,1,Commutative law,['and']
ReClor,"Some critics have argued that because a number of the shared elements are uncommon in Middle English poetry, and because Langland' s poem probably predates Chaucer' s by a few years, Chaucer was most likely influenced by Piers Plowman when writing House of Fame.","In Middle Eastern poetry, some critics have argued that Piper Plowman was likely to have influenced his Chaucer when he was writing the House of Fame, because Langland's poem probably predates the poem by a few years and there are a number of common elements that are uncommon.",28.31034493694555,1,Commutative law,"['when', 'and', 'because']"
ReClor,"A poor farmer was fond of telling his children: In this world, you are either rich or poor, and you are either honest or dishonest.",Poor farmers like telling their children to be honest or dishonest in this world and that you are rich or poor in this world.,10.990242180039134,1,Commutative law,"['and', 'either,or', 'or']"
ReClor,"Reducing dietary calcium has been thought, ttherefore, to decrease the likelihood that calcium will concentrate and form additional stones.",It is thought that reducing diet calcium will decrease the likelihood that additional stones will form and concentrate calcium.,16.854904841762348,1,Commutative law,['and']
ReClor,Many homeowners regularly add commercial fertilizers to their lawns and gardens to maintain a healthy balance of nutrients in soil.,Many homeowners regularly add commercial fertilizers to their gardens and lawns to maintain a healthy balance of nutrients in the soil.,68.11873227441261,1,Commutative law,['and']
ReClor,"The widely available commercial fertilizers contain only macronutrients -- namely, nitrogen, phosphorus, and potassium.","Commercial fertilizers widely available contain only macronutrients ( potassium, phosphorus and nitrogen).",12.600998948183282,1,Commutative law,['and']
ReClor,"To remain healthy in the long term, soil for lawns requires the presence of these macronutrients and also trace amounts of micronutrients such as zinc, iron, and copper, which are depleted when grass clippings are raked up rather than allowed to decay and return to the soil.","To remain healthy in the long term, lawns soil requires the presence of trace amounts of micronutrients such as zinc, iron and copper, which are depleted when grass clippings are raked up, rather than allowed to decay and return.",64.3345537976362,1,Commutative law,"['rather', 'as', 'when', 'and', 'also']"
ReClor,"Astronomer: In most cases in which a planet has been detected orbiting a distant star, the planet' s orbit is distinctly oval, whereas the orbits of Earth and several other planets around our sun are approximately circular.","In most cases where a planet orbits a detected distant star, observers say the planet's orbit is distinctly oval, while the orbits of several other planets around our sun and Earth are approximately circular.",46.46075992588034,1,Commutative law,"['whereas', 'and']"
ReClor,"In those days, farmers needed their children to have long breaks during which they could remain at home and help with the harvest.","Those days, farmers needed long breaks with their children, who would remain at home and help with the harvest, so they could do both.",39.41175366175991,1,Commutative law,['and']
ReClor,"Researchers asked volunteers to imagine they were running a five-kilometer race against 50 people and then against 500 people, races in each of which the top 10 percent would receive a $1, 000 prize.","Researchers asked volunteers running a 5-kilometer race between 50 people and 500 people, each of which would receive a $1,000 prize, to imagine themselves and the race.",18.74901589246818,1,Commutative law,"['then', 'and']"
