Origin,Original_Sentence,Generated_Sentence,BLEU_Score,Label,Tag,logic_words
ReClor,"But I have done some research, and apparently minivans and larger sedans have very low accident rates compared to sports cars.",But minivans and larger sedans appear to have very low accident rates compared to sports cars and I did some research.,51.10598907726446,1,Commutative law,"['but', 'and']"
ReClor,"Yeasts capable of leavening bread are widespread, and in the many centuries during which the ancient Egyptians made only unleavened bread, such yeasts must frequently have been mixed into bread doughs accidentally.","During the many centuries in which the ancient Egyptians made the only bread unleavened, they often had to be accidentally mixed with bread doughs, and the yeasts capable of leaving the bread were widely spread.",17.672458402290232,1,Commutative law,['and']
ReClor,People who carry the Colfax Beta-80 defect are at substantially higher risk for contracting Lupus and related autoimmune diseases.,Carrying the Collins Beta-80 defect is at substantially higher risk of contracting related arthritis and Lupus.,24.895494253879686,1,Commutative law,['and']
ReClor,"Cats spend much of their time sleeping, they seem to awaken only to stretch and yawn.","Cats seem to only awake to stretch and yawn, and spend much of their time sleeping.",46.575793908279884,1,Commutative law,['and']
ReClor,"The results of one extensive study in which smoke samples taken from forest fires were bottled and then analyzed in a research laboratory supports this hypothesis, since the analysis showed that all of the samples contained high concentrations of nitrous oxide.",This hypothesis supports the results of one extensive study in which smoke samples were then analysed in a research laboratory and bottled in which smoke samples taken from forest fires showed that all samples contained high nitrous oxide concentrations.,44.12133537672916,1,Commutative law,"['then', 'and', 'since']"
ReClor,"The process leaves no radiation behind, and vitamin losses are comparable to those that occur in cooking, so there is no reason to reject irradiation on the grounds of nutrition or safety.","Vitamin loss is comparable to vitamin loss during cooking and radiation leaves no pathway behind, so there is no reason to reject radiation on grounds of nutrition or safety.",38.84189230969749,1,Commutative law,"['and', 'so', 'or']"
ReClor,"Moreover, Salmonella and the bacteria that cause botulism can easily be killed in poultry by using a safe chemical dip.",And botulinum-causing bacteria and Salmonella can be easily killed by using a safe chemical dip in poultry.,28.546798911703615,1,Commutative law,"['and', 'moreover']"
ReClor,"From six hours after surgery onward, however, the survivors from both groups show the same level of heart function, on average, and also recover equally well.","But 6 hours after the surgery, survivors from both groups also recover equally well and show the average level of heart function.",27.005826958423235,1,Commutative law,"['however', 'and', 'also', 'after']"
ReClor,Antibiotics are standard ingredients in animal feed because they keep animals healthy and increase meat yields.,Antibiotics that keep the animal healthy and increase meat yields are standard ingredients in animal feed because of this and this.,45.001473167434995,1,Commutative law,"['and', 'because']"
ReClor,Lydia: Red squirrels are known to make holes in the bark of sugar maple trees and to consume the trees' sap.,"Lydia, it is known that red squirrels consume the sap from the trees and make holes in the bark of sugar maple trees.",40.68208270359461,1,Commutative law,['and']
ReClor,"On emerging from bankruptcy, Kelton turned its mines into landfills and is presently a highly successful waste-management concern.","Currently, Kelton is a highly successful waste management concern and when emerging from bankruptcy, turned its mines into landfills.",43.66835442847811,1,Commutative law,['and']
ReClor,Politician P: My opponent claims that the government is obligated to raise taxes to increase funding for schools and health care.,P: My opponent claims the government has to raise taxes to increase funding for health care and schools.,47.67312191845976,1,Commutative law,['and']
ReClor,"Because raising taxes to increase funding for schools and health care would make taxpayers upset over their loss of buying power, my opponent is simply mistaken.",My opponent is simply mistaken because raising taxes to increase funding for health care and schools would make the taxpayers upset by losing buying power.,33.36434237841361,1,Commutative law,"['and', 'because']"
ReClor,His assertions are made with utter certainty and confidence.,He asserts with utter confidence and certainty.,11.320467831315831,1,Commutative law,['and']
ReClor,When I finally reached the cashier I was told that the price had been mismarked and I would have to pay the full list price.,"When I finally reached the cashier, I was told I had to pay the full list price and the price was mismarked.",45.6408241593725,1,Commutative law,"['when', 'and', 'finally']"
ReClor,"You knew that a mistake had been made, and you were simply trying to take advantage of that mistake.",You were simply trying to take advantage of it and you knew you had made a mistake.,37.668865569074256,1,Commutative law,['and']
ReClor,Moralist: A statement is wholly truthful only if it is true and made without intended deception.,"The moralist says that if it were, a true statement, made only by intentional deception, would be whole true.",4.657469807170696,1,Commutative law,['and']
ReClor,This is a surprising finding because cigarettes are known to be highly addictive and numerous studies have demonstrated that an increase in the price of cigarettes almost never causes people to quit smoking.,"This is a surprising finding because it is known and because cigarettes are highly addictive, and the increase in their price has almost never demonstrated to people to quit smoking in numerous studies.",30.29421741291173,1,Commutative law,"['and', 'because']"
ReClor,"Professor Knight has noticed that students who guess on her multiple-choice tests are significantly more likely to choose answer choice C instead of A, B, D, or E. Basing her judgment on the fact that a variety of students from different social groups and backgrounds all do this, she has concluded that this tendency was acquired from her colleague Professor Leigh' s habit of predominantly using C as a correct answer choice, rather than students' natural tendency to choose the middle letter.","Professor Knight has noticed that students who guess at their multiple choice tests are more likely to choose C over A, B, D or E. She has concluded that a tendency toward self-awareness has acquired.",11.89192845649347,1,Commutative law,"['instead', 'rather', 'as', 'and', 'or']"
ReClor,Professors Knight and Leigh are the only professors who give multiple choice tests in the required classes of the first and second year.,The only professors to give multiple choice tests are Leigh and Knight in the required classes for the first and second year.,44.14032105401807,1,Commutative law,['and']
ReClor,Three large companies and seven small companies currently manufacture a product with potential military applications.,7 small and 3 large companies currently manufacture products with potential military applications.,34.68899992311541,1,Commutative law,['and']
ReClor,"Passenger volume in the airline industry has declined dramatically over the past two years, and thus fewer travelers and fewer planes are using airports.","In the last two years, the passenger volume in the airline industry has declined dramatically, with less planes and less travelers using the airports.",34.97140226207081,1,Commutative law,"['and', 'thus']"
ReClor,"Since airport expansion can be warranted only by increases in air traffic volume, and since it will probably be at least five years before passenger volume returns to and then exceeds its previous level, it seems surprising that now is the time that airports are going ahead with plans to expand their passenger terminal facilities.","It seems surprising that the airport is now going ahead with its plans to expand its passenger terminal facilities, which then exceeds its volume, as it probably will be at least 5 years before the previous level returns and expansion of airports may be warranted by increases in air traffic volume.",22.956597348174107,1,Commutative law,"['then', 'and', 'before', 'since']"
ReClor,Some people are Montagues and some people are Capulets.,They are capes and some are montagues.,10.816059393812111,1,Commutative law,['and']
ReClor,People with high blood pressure are generally more nervous and anxious than are people who do not have high blood pressure.,Anxious and nervous people with high blood pressure are generally more nervous and anxious than people without high blood pressure.,58.671216582307245,1,Commutative law,['and']
ReClor,"Whoever murdered Jansen was undoubtedly in Jansen' s office on the day of the murder, and both Samantha and Herbert were in Jansen' s office on that day.","Samantha and Herbert were in office at the time of the murder, and no doubt the person who murdered Jensen was in his office at the time of the murder.",24.798750907655855,1,Commutative law,['and']
ReClor,"Ttherefore, business schools can promote more ethical behavior among future businesspeople by promoting among their students the desire to be accepted socially and discouraging the propensity for taking risks.","So business schools, promoting their desire to be socially accepted and discourageing their propensity to taking risks, can promote the behavior of future students in their schools as more ethical and as such.",8.358366728706939,1,Commutative law,['and']
ReClor,"The current theory about earthquakes holds that they are caused by adjoining plates of rock sliding past each other, the plates are pressed together until powerful forces overcome the resistance.","Current theory on earthquakes holds that they are caused by the rocks plates sliding past them, being pressed together until powerful forces overcome their resistance.",37.35328525654306,1,Commutative law,['until']
ReClor,"Plagiarism is wrong, not only because it violates authors' rights to their own words, but also because it misleads readers: it is fundamentally a type of lie.","Plagiarism is wrong, because it is a fundamentally false type of lie, and it also misleads readers and violates the rights of authors in their own words.",18.285404868730815,1,Commutative law,"['but', 'also', 'because']"
ReClor,Nutritionists believe that a person' s daily requirement for vitamins can readily be met by eating five servings of fruits and vegetables daily.,"Nutritionists believe that by eating 5 servings of vegetables and fruits a day, people can easily meet their daily vitamin requirement.",9.992303678481067,1,Commutative law,['and']
ReClor,"During the nineteenth century, the French academy of art was a major financial sponsor of painting and sculpture in France, sponsorship by private individuals had decreased dramatically by this time.","By this time, private individuals'sponsorship had dramatically decreased, and in the 19th century, painting and sculpture in France was a major financial sponsor of the French art academy.",32.70892151600646,1,Commutative law,['and']
ReClor,"Applicants must have either an earned doctorate and a track record of published research, or else five years' work experience.",The applicants must have a track record of published research and a doctorate or else work experience of 5 years.,30.10964992849189,1,Commutative law,"['else', 'and', 'either,or', 'or']"
ReClor,"The relevant fields for these requirements are sociology, psychology, and education.","Education, psychology and sociology are the fields relevant to these requirements.",10.172985218249604,1,Commutative law,['and']
ReClor,Essayist: Human history is filled with the longing for eternal youth and immortality.,The essayist said that human history is filled with the longing for immortality and eternal youth.,41.41238765665519,1,Commutative law,['and']
ReClor,"Yet aging and death are normal and inevitable, indeed even desirable.","Even so, ageing and death are normal and inevitable, but it is indeed desirable.",39.56716729452429,1,Commutative law,"['yet', 'indeed', 'and']"
ReClor,"Just imagine the ethical, social, and economic consequences that would result if it ever became possible to prevent them.","Just imagine the economic, social and ethical consequences that would result if it ever became possible to prevent them.",68.29256288389864,1,Commutative law,['and']
ReClor,These displays are created by drying and mounting animal skins.,Mounting and drying the animals skins has created these displays.,5.865587580131999,1,Commutative law,['and']
ReClor,"In some of the older displays, the animals' skins have started to deteriorate because of low humidity and the heat of the lights.","In some of the older displays, the heat and low humidity has started to deteriorate the skins of animals.",37.92279899296148,1,Commutative law,"['and', 'because']"
ReClor,"In the Jurassic period , both algae and shrimp were an excellent source of food for any larger animal equipped to sieve them out of the water through an anatomical strainer.",During the Jurassic period shrimp and algae were an excellent food source for any animal equipped to sieve water through anatomical strainers.,16.51350179781224,1,Commutative law,['and']
ReClor,"Thus, because it was able to filter both algae and shrimp, it is reasonable to conclude that the pterodactyl acquired a pink coloration.","It can filter shrimp and algae, so it is reasonable to conclude that the pterodactyl acquired the pink color.",34.66510482587545,1,Commutative law,"['and', 'thus', 'because']"
ReClor,"Bureaucrat: The primary, constant goal of an ideal bureaucracy is to define and classify all possible problems and set out regulations regarding each eventuality.","The primary constant goal of the ideal bureaucracy, to define and classify all possible problems, is to set out regulations pertaining to each eventuality, they say.",33.83895360149342,1,Commutative law,['and']
ReClor,"Chad: Stray cats are not only a nuisance, they spread diseases and cause injuries to other cats and to humans.","Chad said stray cats, among them, those who spread diseases and injured other cats and humans were a nuisance.",13.255047483682626,1,Commutative law,['and']
ReClor,"People feed these animals out of kindness, but doing so only exacerbates the problem unless the cats are then captured and adopted.","People feed these animals with kindness, but if cats aren't adopted and captured then it only exacerbates the problem.",27.080233609762324,1,Commutative law,"['but', 'unless', 'then', 'and', 'so']"
ReClor,"In order to boost circulation and thus increase advertising revenue, NowNews's publisher has proposed making it available at no charge, but this proposal has a serious drawback, since .",NowNews is a publisher that has proposed making it available for free to boost circulation and increase advertising revenue for both of these purposes but has a serious drawback for both of these.,28.82134026521121,1,Commutative law,"['but', 'and', 'thus', 'since']"
ReClor,"But since no one is complaining about the current signs, installing the new ones is a colossal waste of time and money.",But installing new signs would be a colossal waste of money and time because no one was complaining about the current signs.,30.40052734530821,1,Commutative law,"['but', 'and', 'since']"
ReClor,"NorthernAir depends for its success on economy and quick turnaround and consequently is planning to replace its large planes with Skybuses, whose novel aerodynamic design is extremely fuel efficient.",NorthernAir is planning to replace its large planes with a Skybus with a novel aerodynamic design and extremely fuel efficient because it depends on its success in quick turnaround and economy.,36.75465988889112,1,Commutative law,"['and', 'consequently']"
ReClor,The Skybus' fuel efficiency results in both lower fuel costs and reduced time spent refueling.,The reduced time spent refueling and lower fuel costs result in increased fuel efficiency for the rogue Skybus.,22.813997135031535,1,Commutative law,['and']
ReClor,"However, when running toward an insect, the beetles intermittently stop, and then, a moment later, resume their attack.",But a moment later the beetles resume their attack and stop running towards the insect intermittently.,12.395108157724216,1,Commutative law,"['however', 'then', 'when', 'and', 'later']"
ReClor,"Perhaps they cannot maintain their pace and must pause for a moment' s rest, but an alternative hypothesis is that while running tiger beetles are unable to process the resulting rapidly changing visual information, and so quickly go blind and stop.",The alternative hypothesis is that the running tiger beetles cannot process the visual information resulting from the moment they are running and are not able to process it so quickly and so quickly. They may have to pause for a moment to rest and maintain their pace.,18.76125496779565,1,Commutative law,"['but', 'while', 'and', 'so']"
ReClor,"The pizzas were served one day, and afterward, the vice principal calculated that the cost of the pizza and delivery was slightly more than the average cost of typical cafeteria lunch day.",The vice principal later calculated that the cost of pizzas and delivery would be slightly more than the average cost of a typical cafeteria lunch day and that pizza would be served on one day.,39.18189150070215,1,Commutative law,"['and', 'afterward']"
ReClor,"Althea: By that reasoning my two-year-old niece can legally vote in next month' s national election since she is a citizen of this country, and only citizens can legally vote in national elections.","Althea, that's the reasoning: only a citizen can legally vote in a national election, my two year old niece can legally vote in national elections next month, she is the citizen of this country.",37.201196509504165,1,Commutative law,"['and', 'since', 'next']"
ReClor,"In fact, however, simply talking to other people--that is, participating in social interaction, which engages many mental and perceptual skills--suffices.","In fact, simply talking to other people is sufficient, participating in social interaction that engages many perception and mental skills.",32.95764951687282,1,Commutative law,"['however', 'in fact', 'and']"
ReClor,So an artwork' s artistic merit can depend not only on the person who creates it but also on those who critically evaluate it.,"So the artistic merit of the artwork, which those same people also evaluate, can depend on who it is, and who it creates.",5.636053952983148,1,Commutative law,"['but', 'also', 'so']"
ReClor,Traces of cultivated emmer wheat have been found among the earliest agricultural remains of many archaeological sites in Europe and Asia.,Traces of the cultivated emmer wheat were found among the earliest agricultural remains in many archaeological sites in Asia and Europe.,42.7287006396234,1,Commutative law,['and']
ReClor,We should do what will make others more virtuous and not do what will make others less virtuous.,"We should not do what will make others less virtuous, and we should do what will make others more virtuous.",67.51609480994523,1,Commutative law,['and']
ReClor,"Last year there was also an 8 percent cut, and though private fund-raising was very difficult for the arts groups in the current recessionary economy, they did survive.","The arts groups will survive, although private fund raising would be very difficult in the current recessionary economy, and the 8% cut last year was also a very difficult one.",22.31521822486965,1,Commutative law,"['though', 'and', 'also']"
ReClor,"Durham: The mayor will agree to a tax increase because that is the only way the city council will agree to her road repair proposal, and that proposal is her top priority.","""The only way the city council will agree with the mayor is through a tax increase, because that's the mayor's top priority, and that's the only way the city council will agree with him,"" Durham said.",23.399396078467298,1,Commutative law,"['and', 'because']"
ReClor,"But the survival of sphenodontidans near New Zealand, and their total disappearance elsewhere, is no mystery.",But the total disappearance and survival of sphenodontids near New Zealand is no mystery.,24.374571197225507,1,Commutative law,"['but', 'and']"
ReClor,New Zealand and nearby islands have no native land mammals.,The nearby islands and New Zealand have no native land mammal.,30.28976401809639,1,Commutative law,['and']
ReClor,"Land mammals, plentiful elsewhere, undoubtedly became major predators of sphenodontidans and their eggs, leading to their extinction.","Certainly, abundant elsewhere, land mammals became major predators, their eggs and sphenodontids, leading to their extinct.",21.640076381354273,1,Commutative law,['and']
ReClor,"In an experiment, some volunteers were assigned to take aerobics classes and others to take weight-training classes.","For experimentation, others were assigned to take weight training classes and some volunteers to take aerobics classes.",33.891940905270424,1,Commutative law,['and']
ReClor,"Yet the fact is that not only were more jobs created than were eliminated, but the average pay for these new jobs has been higher than the average pay for jobs citywide every year since Delmont took office.","But since Delmont took office, average pay has been higher citywide than for these new jobs, and more jobs created than those eliminated every year.",22.136475631335475,1,Commutative law,"['but', 'yet', 'since']"
ReClor,People who browse the web for medical information often cannot discriminate between scientifically valid information and quackery.,People who browse the web for medical information often cannot discriminate between quackery and scientifically valid information.,74.9427449280118,1,Commutative law,['and']
ReClor,"Some of the politicians who strongly supported free trade among Canada, the United States, and Mexico are now refusing to support publicly the idea that free trade should be extended to other Latin American countries.","Some of the politicians who supported strong free trade between Mexico, the United States and Canada are now refusing to publicly support the idea that free trade should be extended to other Latin American countries.",60.67790130961912,1,Commutative law,['and']
ReClor,"Jean: Our navigational equipment sells for $1, 100 and dominates the high end of the market, but more units are sold by our competitors in the $700 to $800 range.","Jean said that our navigation equipment dominates the high end of the market and sells for $100, but our competitors have sold more units in the range of $700-800.",25.850376935849614,1,Commutative law,"['but', 'and']"
ReClor,"But because this statement is particularly ambiguous and is amenable to a naturalistic, uncontroversial interpretation, the survey' s responses are also ambiguous.",But the survey responses were also ambiguous because it was natural and uncontroversial to interpret and particularly because this statement was ambiguous.,10.116045144516466,1,Commutative law,"['but', 'and', 'also', 'because']"
ReClor,"Literary critic: Often the heirs of a successful writer decide to publish the manuscripts and the letters the dead writer left behind, regardless of the merit of the work.","According to literary critics, regardless of the merit of the work, the successors of a writer often decide to publish letters and manuscripts left behind by the deceased writer.",31.82653875575501,1,Commutative law,"['regardless', 'and']"
ReClor,"The attributes corporations value most in potential employees are initiative, flexibility, and the ability to solve practical problems.","Corporations value most attributes of potential employees: flexibility and initiative, the ability to solve practical problems.",37.75584206975751,1,Commutative law,['and']
ReClor,Potentially lethal knives are sold openly and legally in many shops.,Potentially lethal knives are sold legally and openly in many shops.,57.067457770560026,1,Commutative law,['and']
ReClor,"And if there is liquid water on Mars at all, it is only seasonal and in small amounts.","And if there is liquid water on Mars at all, there are small amounts and only seasonalities.",57.63747332432217,1,Commutative law,['and']
ReClor,"The design includes various features from Classical Greek, Islamic, Mogul, and Romanesque structures.","The design includes various features from Mogul and Romanesque structures, Islamic and classical Greece.",40.83824657827892,1,Commutative law,['and']
ReClor,"Shortly after the Persian Gulf War, investigators reported that the area, which had been subjected to hundreds of smoky oil fires and deliberate oil spills when regular oil production slowed down during the war, displayed less oil contamination than they had witnessed in prewar surveys of the same area.","Investigators reported that shortly after the war, areas subjected to deliberate oil spills and hundreds of smoky oil fires displayed less oil contamination than they had witnessed during earlier surveys.",23.8900374451738,1,Commutative law,"['when', 'and', 'after']"
ReClor,"But governments inevitably make the activity more expensive by regulating it, and that is particularly troublesome in these times of strained financial resources.","But particularly in these times of strain on financial resources, governments make more expensive activities inevitable by regulating them.",15.804606946648237,1,Commutative law,"['but', 'and']"
ReClor,"However, since public criticism of childcare services has undermined all confidence in such services, and since such services are socially necessary, the government is certain to respond.",But the government is certain to respond because child care services are socially necessary and public criticism of the services undermines all confidence.,28.684105964021068,1,Commutative law,"['however', 'and', 'since']"
ReClor,"Throughout European history famines have generally been followed by periods of rising wages, because when a labor force is diminished, workers are more valuable in accordance with the law of supply and demand.",Periods of rising wages have generally followed European history of famines because as the labor force diminishes workers become more valuable in accordance with law of demand and supply.,19.225973550289872,1,Commutative law,"['when', 'and', 'because']"
ReClor,"Although doing so would pollute Mars, the small human presence needed to run the mining operation would be completely protected from the Martian environment and would suffer no harm.","Doing so will pollute the Mars environment, but it does not suffer harm and the small human presence needed to run a mining operation is completely protected.",25.861885847077687,1,Commutative law,"['although', 'and', 'so']"
ReClor,"Generic drugs contain exactly the same active ingredients as their brand-name counterparts, but usually cost much less to develop, produce, and market.",Generic drugs to develop and produce contain exactly the same active ingredients as their brand name counterparts but usually cost much less to market and produce.,52.81831390434493,1,Commutative law,"['but', 'as', 'and']"
ReClor,"Economist: In 2015, the average per-person amount paid for goods and services purchased by consumer in Country X was the equivalent of $17, 570 in United States dollars, just 30 percent of the corresponding figure of $58, 566 for Country Y. Yet in 2015, there was already a substantial middle class in Country X that had discretionary income for middle-class consumer goods such as new vehicles, computers, or major household appliances, while a significant portion of the middle class in Country Y did not have sufficient income to purchase such items.","In 2015, according to an economist, the average amount paid for services and goods purchased by consumers in Country X was 1750 United States dollars, just 30 percent of the correspondent figure in Y at $5866.",7.040400147719329,1,Commutative law,"['yet', 'as', 'while', 'and', 'or']"
ReClor,Nurses should ttherefore perform initial examinations in hospital emergency rooms to determine which patients merit immediate treatment and which can wait until the emergency physicians have more time to see them.,Nurses should perform initial examinations in hospital emergency rooms to determine if patients merit immediate treatment and may wait until emergency physicians have more time to see them.,63.63419431559912,1,Commutative law,"['and', 'until']"
ReClor,"Critic: Works of modern literature cannot be tragedies as those of ancient playwrights and storytellers were unless their protagonists are seen as possessing nobility, which endures through the calamities that befall one.","Critics say modern literature works of art cannot be ""tragies"" like that of ancient storytellers and playwrights unless their protagonists are seen as possessing the nobility that endures calamities for one.",24.883462399716787,1,Commutative law,"['unless', 'as', 'and']"
ReClor,"Professor: The number of new university students who enter as chemistry majors has not changed in the last ten years, and job prospects for graduates with chemistry degrees are better than ever.",Professors say graduate students with chemistry degrees have better job prospects than ever and the number of new university students who enter as chemistry majors has not changed in the past 10 years.,50.0598200730158,1,Commutative law,"['as', 'and']"
ReClor,"Hospital executive: At a recent conference on nonprofit management, several computer experts maintained that the most significant threat faced by large institutions such as universities and hospitals is unauthorized access to confidential data.",At a recent conference on non-profit management several computer experts maintained that the most significant threat faced by large institutions such as hospitals and universities is the unauthorized access to confidential data.,64.40668965396335,1,Commutative law,"['as', 'and']"
ReClor,Campaigning for election to provincial or state office frequently requires that a candidate spend much time and energy catering to the interests of national party officials who can help the candidate to win office.,"Campaigning for election to provincial or state office frequently requires candidates to spend much energy and time catering to the interests of national party officials, who can help them win the election.",53.504134210019046,1,Commutative law,"['and', 'or']"
ReClor,"Worldwide production of soybeans, an important source of protein for people and livestock alike, was not adversely affected, however.","However, worldwide production of soybeans, an important source of protein for livestock and people alike, is not adversely affected.",51.646155199068986,1,Commutative law,"['however', 'and']"
ReClor,But oil reserves gradually drop as old oil fields are drained and rise suddenly as new oil fields are discovered.,"But when new oil fields are discovered, they suddenly rise, and oil reserves gradually drop as the old oil fields are drained.",45.45438735095377,1,Commutative law,"['but', 'as', 'and']"
ReClor,"I washed two of their soiled matching shirts, one in my regular laundry detergent, and one in new WAVE laundry detergent.",I washed one of their shirts in new laundry detergent called WAVE and two of their matching stains in regular laundry detergent.,17.32811777807605,1,Commutative law,['and']
ReClor,"Likewise, there have been enlightened despotisms and oligarchies that have provided a remarkable level of political freedom to their subjects.","Likewise, enlightened oligarchyes and despots have provided them with remarkable level of political freedom in their subjects.",26.751949563104876,1,Commutative law,"['likewise', 'and']"
ReClor,"The area where the tools were found, however, is a savanna, and whereas there were prehistoric humans who lived in savanna habitats, prehistoric chimpanzees lived only in forests.","Prehistoric humans lived in savanna habitats, while prehistoric chimps lived only in forests, and the area where tools were found was a savanna.",25.91675134523746,1,Commutative law,"['however', 'whereas', 'and']"
ReClor,"All the oils did equally well in retarding wear on pistons and cylinders, the relevant parts of the engine.",All the oils did equally well in retarding the wear of relevant engine parts such as cylinders and pistons.,40.39075489203363,1,Commutative law,['and']
ReClor,"With this job, I can make my own hours and work more if I needed to.","Because of this job, I could work more if I needed it and make my own hours.",46.09603493497927,1,Commutative law,['and']
ReClor,The second job would be part-time and I could work it on the weekends.,I can work weekends and the second job is part time.,6.676784496926843,1,Commutative law,['and']
ReClor,"Admittedly, I would be earning half the hourly wage with this part-time job and would do better to simply add more hours to my first job.",Admit it would be better to simply add more hours to my first job and I would be earning half the hours in this part time job.,52.500758071163105,1,Commutative law,['and']
ReClor,"A warm atmosphere heats the oceans, leading to faster evaporation, and the resulting water vapor forms rain clouds more quickly.","The water vapor resulting from this forms faster rain clouds and the warm atmosphere heats the oceans, leading to faster evaporation.",49.508613808518646,1,Commutative law,['and']
ReClor,"Albinism is a rare genetic condition that inhibits the production of melanin, or pigmentation, in the skin and hair.",Albinism is a rare genetic condition that inhibits the production of pigment melanin in hair and skin.,51.16256419057633,1,Commutative law,"['and', 'or']"
ReClor,"People born with albinism are unusually susceptible to sunburn, melanoma, and a range of other health issues that are generally connected to excessive exposure to the sun.","Albion-born people who are sunburned are not usually susceptible to melanoma and melanoma, but a range of other health issues generally connected to excessive exposure to the sun.",44.60215485735474,1,Commutative law,['and']
ReClor,"Despite the Revolution, the same civil servants and functionaries remained in office, carrying on the day-to-day work of government, and thus many of the disruptions that revolutions normally bring were avoided.","Despite the Revolution, the same functions and civil servants remained in office, carrying on government day to day work, so many of the disruptions that the Revolution normally brings were avoided.",40.5312486241668,1,Commutative law,"['and', 'thus']"
ReClor,"In Australia, in years with below-average rainfall, less water goes into rivers and more water is extracted from rivers for drinking and irrigation.","In Australia, in years with below average rainfall, more water is extracted from the rivers for drinking and irrigation, and less goes into the rivers.",52.233615792832616,1,Commutative law,['and']
ReClor,"Consequently, in such years, water levels drop considerably and the rivers flow more slowly.","As a consequence, in such years, rivers flow slower and water levels drop considerably.",40.65220433860868,1,Commutative law,"['and', 'consequently']"
ReClor,Flagpole Army Base in Oregon and Klondike Army Base in Alaska are similar bases with similar duty loads.,The Klondike Army Base in Alaska and Flagpole Army Base in Oregon are similar base with duty loads.,48.70809640594639,1,Commutative law,['and']
ReClor,"The best art critics passionately engage with the artwork, but render their criticism only after shedding all of their biases and consulting general principles of aesthetics.","The best art critics engage with art passionately, shedding all biases, consulting with the general principles of aesthetics, but only after that and that they render criticism.",22.99660544335437,1,Commutative law,"['but', 'and', 'after']"
ReClor,A politician can neither be reelected nor avoid censure by his or her colleagues if that politician is known to be involved in any serious scandals.,"If a politician is known to be involved in any serious scandals, he cannot avoid being censured by his colleagues or be re-elected.",38.773691135570026,1,Commutative law,"['neither,nor', 'or', 'nor']"
ReClor,Kim: In northern Europe during the eighteenth century a change of attitude occurred that found expression both in the adoption of less solemn and elaborate death rites by the population at large and in a more optimistic view of the human condition as articulated by philosophers.,Kim said the change of attitude in northern Europe in the 17th century was an expression of more optimistic views on the human condition articulated by philosophers and the adoption of less solemn death rites by the population at large.,30.681265022478854,1,Commutative law,"['as', 'and']"
ReClor,"It also breathed using only internal gills, indicating that it and its predecessors were exclusively aquatic.Manufacturers issue cents-off coupons to get consumers to try their brand of product with the hope that the consumers who try their brand will switch their brand loyalty.",It also breathed its predecessors using only internal gills indicating that it and iti are exclusive aquatics by the manufacturers who issue one-cent off coupons in the hope that consumers will switch to their brand loyalty.,21.387865936473585,1,Commutative law,"['and', 'also']"
ReClor,"If this were so, then such lightning would emit intense light and, since plasma has gaslike properties, would rise in the air.",If this happens plasma will rise from the air because it has properties like gas and such lightning will emit intense light.,10.116045144516466,1,Commutative law,"['then', 'and', 'so', 'if,then', 'since']"
ReClor,"However, the instances of ball lightning that I observed were of low intensity and floated horizontally before vanishing.","But before vanishing, it floated horizontally, and the instances of ball-lighting I observed were low intensity.",22.73861230490963,1,Commutative law,"['however', 'and', 'before']"
ReClor,Competition between corporations also forces those entities to self-regulate and it protects the interests of consumers.,Competition between corporations also protects consumers' interests and forces those entities into regulation.,20.853083928609436,1,Commutative law,"['and', 'also']"
ReClor,We need to increase regulations to disrupt this integration and allow start-ups to compete on a level playing field.,We need to increase regulations to disrupt this integration and allow start ups to compete on a level playing field for both of these reasons.,69.69824551964287,1,Commutative law,['and']
ReClor,"Knowing that cotton plants mature quickly, many soybean growers in Ortovia plan to cease growing soybeans and begin raising cotton instead, thereby taking advantage of the high price of cotton to increase their income significantly, at least over the next several years.","Knowing that cotton plants mature quickly, many soybean growers in Ortovia plan to cease growing soybeans and begin raising cotton instead, taking advantage of the high price of cotton to significantly increase their income over the next few years.",73.0442123473781,1,Commutative law,"['instead', 'and', 'thereby', 'next']"
ReClor,Incumbent politicians tend to win elections in times of economic prosperity and lose during recessions.,incumbent politicians tend to win elections during times of economic prosperity and lose them in recessions.,55.06083283927118,1,Commutative law,['and']
ReClor,"Knowing this, incumbents have an incentive to boost the economy temporarily by cutting taxes and raising government spending several months before an election.","Knowing this, incumbents who are cutting taxes and raising government spending have an incentive to temporarily boost the economy through taxation and spending, several months before the election.",39.508879349781296,1,Commutative law,"['and', 'before']"
ReClor,"But pedestrians who invariably violate this law are clearly not dissuaded by it, and those who comply with the law do not need it, since they would never cross against red lights even if there were no law prohibiting pedestrians from crossing against red lights.","But pedestrians who comply do not need it because they will never cross against red lights even if there is no law prohibiting pedestrians from crossing against red lights, and this law clearly does not dissuade pedestrians who do not violate it variablely.",42.957024534825734,1,Commutative law,"['but', 'and', 'since']"
ReClor,"If, however, a company already employs an environmentally damaging process and retooling for a less damaging process would involve substantial cost, then that company should retool only if retooling is either legally required or likely to bring long-term savings substantially greater than the cost.","If it does involve substantial cost and is environmentally damaging, a company that already employs a process that is damaging to the environment and is retooling to a less damaging one only should retool if it is legally required or is likely to bring substantial savings in the long term at a greater cost.",10.934213504624033,1,Commutative law,"['however', 'then', 'and', 'either,or', 'or']"
